"Colony","Wave","Study","Yard","Treatment","Inoculated","Alive","SSMites","AWMites","CCMites","ABees","CBrood","HStores"
"TO64",3,"TO","Turkey","LV","No",TRUE,NA,NA,NA,6.95,4.6,2.95
"TO64",4,"TO","Turkey","LV","No",TRUE,0,NA,NA,NA,NA,NA
"TO64",5,"TO","Turkey","LV","No",TRUE,9,NA,NA,NA,NA,NA
"TO64",6,"TO","Turkey","LV","No",TRUE,12,NA,6,6.75,3.95,2.55
"TO64",7,"TO","Turkey","LV","No",TRUE,NA,36,NA,NA,NA,NA
"TO64",8,"TO","Turkey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO64",9,"TO","Turkey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO64",10,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO64",11,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO64",12,"TO","Turkey","LV","No",FALSE,NA,NA,0,NA,NA,NA
"TO64",13,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO64",14,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO64",15,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO64",16,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO64",17,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO64",18,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO64",19,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO64",20,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO64",21,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO64",22,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO64",23,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO64",24,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO65",1,"TO","Turkey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO65",2,"TO","Turkey","LV","No",FALSE,0,NA,NA,NA,NA,NA
"TO65",3,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO65",4,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO65",5,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO65",6,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO65",7,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO65",8,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO65",9,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO65",10,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO65",11,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO65",12,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO65",13,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO65",14,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO65",15,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO65",16,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO65",17,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO65",18,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO65",19,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO65",20,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO65",21,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO65",22,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO65",23,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO65",24,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO66",1,"TO","Turkey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO66",2,"TO","Turkey","LV","No",TRUE,4,NA,NA,NA,NA,NA
"TO66",3,"TO","Turkey","LV","No",TRUE,NA,NA,NA,4.9,0,2.95
"TO66",4,"TO","Turkey","LV","No",TRUE,2,NA,NA,NA,NA,NA
"TO66",5,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO66",6,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO66",7,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO66",8,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO66",9,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO66",10,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO66",11,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO66",12,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO66",13,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO66",14,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO66",15,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO66",16,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO66",17,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO66",18,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO66",19,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO66",20,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO66",21,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO66",22,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO66",23,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO66",24,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO67",1,"TO","Turkey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO67",2,"TO","Turkey","LV","No",TRUE,3,NA,NA,NA,NA,NA
"TO67",3,"TO","Turkey","LV","No",TRUE,NA,NA,NA,12.15,7,3.3
"TO67",4,"TO","Turkey","LV","No",TRUE,3,NA,NA,NA,NA,NA
"TO67",5,"TO","Turkey","LV","No",TRUE,11,NA,NA,NA,NA,NA
"TO67",6,"TO","Turkey","LV","No",TRUE,16,NA,11,11.45,4.4,2.8
"TO67",7,"TO","Turkey","LV","No",TRUE,NA,13,NA,NA,NA,NA
"TO67",8,"TO","Turkey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO67",9,"TO","Turkey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO67",10,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO67",11,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO67",12,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO67",13,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO67",14,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO67",15,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO67",16,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO67",17,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO67",18,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO67",19,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO67",20,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO67",21,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO67",22,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO67",23,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO67",24,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO68",1,"TO","Turkey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO68",2,"TO","Turkey","LV","No",TRUE,2,NA,NA,NA,NA,NA
"TO68",3,"TO","Turkey","LV","No",TRUE,NA,NA,NA,6.35,3.55,0.45
"TO68",4,"TO","Turkey","LV","No",TRUE,0,NA,NA,NA,NA,NA
"TO68",5,"TO","Turkey","LV","No",TRUE,3,NA,NA,NA,NA,NA
"TO68",6,"TO","Turkey","LV","No",TRUE,12,NA,3,6.95,3.7,1
"TO68",7,"TO","Turkey","LV","No",TRUE,NA,19,NA,NA,NA,NA
"TO68",8,"TO","Turkey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO68",9,"TO","Turkey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO68",10,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO68",11,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO68",12,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO68",13,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO68",14,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO68",15,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO68",16,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO68",17,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO68",18,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO68",19,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO68",20,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO68",21,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO68",22,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO68",23,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO68",24,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO69",1,"TO","Turkey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO69",2,"TO","Turkey","LV","No",TRUE,2,NA,NA,NA,NA,NA
"TO69",3,"TO","Turkey","LV","No",TRUE,NA,NA,NA,6,4,0.95
"TO69",4,"TO","Turkey","LV","No",TRUE,2,NA,NA,NA,NA,NA
"TO69",5,"TO","Turkey","LV","No",TRUE,5,NA,NA,NA,NA,NA
"TO69",6,"TO","Turkey","LV","No",TRUE,14,NA,7,6.5,2.3,6.5
"TO69",7,"TO","Turkey","LV","No",TRUE,NA,32,NA,NA,NA,NA
"TO69",8,"TO","Turkey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO69",9,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO69",10,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO69",11,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO69",12,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO69",13,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO69",14,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO69",15,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO69",16,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO69",17,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO69",18,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO69",19,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO69",20,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO69",21,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO69",22,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO69",23,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO69",24,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO70",1,"TO","Turkey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO70",2,"TO","Turkey","LV","No",TRUE,13,NA,NA,NA,NA,NA
"TO70",3,"TO","Turkey","LV","No",TRUE,NA,NA,NA,5.7,3.3,1.3
"TO70",4,"TO","Turkey","LV","No",TRUE,72,NA,NA,NA,NA,NA
"TO70",5,"TO","Turkey","LV","No",TRUE,32,NA,NA,NA,NA,NA
"TO70",6,"TO","Turkey","LV","No",TRUE,32,NA,4,7.65,3.75,2.95
"TO70",7,"TO","Turkey","LV","No",TRUE,NA,25,NA,NA,NA,NA
"TO70",8,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO70",9,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO70",10,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO70",11,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO70",12,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO70",13,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO70",14,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO70",15,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO70",16,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO70",17,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO70",18,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO70",19,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO70",20,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO70",21,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO70",22,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO70",23,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO70",24,"TO","Turkey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO100",1,"TO","U.Garden","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO100",2,"TO","U.Garden","LV","No",TRUE,0,NA,NA,NA,NA,NA
"TO100",3,"TO","U.Garden","LV","No",TRUE,NA,NA,NA,2.4,2.15,0.3
"TO100",4,"TO","U.Garden","LV","No",TRUE,0,NA,NA,NA,NA,NA
"TO100",5,"TO","U.Garden","LV","No",TRUE,1,NA,NA,NA,NA,NA
"TO100",6,"TO","U.Garden","LV","No",TRUE,1,NA,0,8.033333333,NA,0.4
"TO100",7,"TO","U.Garden","LV","No",TRUE,NA,6,NA,NA,NA,NA
"TO100",8,"TO","U.Garden","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO100",9,"TO","U.Garden","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO100",10,"TO","U.Garden","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO100",11,"TO","U.Garden","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO100",12,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO100",13,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO100",14,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO100",15,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO100",16,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO100",17,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO100",18,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO100",19,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO100",20,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO100",21,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO100",22,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO100",23,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO100",24,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO101",1,"TO","U.Garden","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO101",2,"TO","U.Garden","LV","No",TRUE,0,NA,NA,NA,NA,NA
"TO101",3,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO101",4,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO101",5,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO101",6,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO101",7,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO101",8,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO101",9,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO101",10,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO101",11,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO101",12,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO101",13,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO101",14,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO101",15,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO101",16,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO101",17,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO101",18,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO101",19,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO101",20,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO101",21,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO101",22,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO101",23,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO101",24,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO102",1,"TO","U.Garden","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO102",2,"TO","U.Garden","LV","No",TRUE,2,NA,NA,NA,NA,NA
"TO102",3,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO102",4,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO102",5,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO102",6,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO102",7,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO102",8,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO102",9,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO102",10,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO102",11,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO102",12,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO102",13,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO102",14,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO102",15,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO102",16,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO102",17,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO102",18,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO102",19,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO102",20,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO102",21,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO102",22,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO102",23,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO102",24,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO103",1,"TO","U.Garden","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO103",2,"TO","U.Garden","LV","No",TRUE,5,NA,NA,NA,NA,NA
"TO103",3,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO103",4,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO103",5,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO103",6,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO103",7,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO103",8,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO103",9,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO103",10,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO103",11,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO103",12,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO103",13,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO103",14,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO103",15,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO103",16,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO103",17,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO103",18,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO103",19,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO103",20,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO103",21,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO103",22,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO103",23,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO103",24,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO104",1,"TO","U.Garden","LV","Yes",TRUE,NA,NA,NA,NA,NA,NA
"TO104",2,"TO","U.Garden","LV","Yes",TRUE,0,NA,NA,NA,NA,NA
"TO104",3,"TO","U.Garden","LV","Yes",TRUE,NA,NA,NA,5.55,4.4,2.7
"TO104",4,"TO","U.Garden","LV","Yes",TRUE,30,NA,NA,NA,NA,NA
"TO104",5,"TO","U.Garden","LV","Yes",TRUE,40,NA,NA,NA,NA,NA
"TO104",6,"TO","U.Garden","LV","Yes",TRUE,84,NA,11,2.75,2.8,7.7
"TO104",7,"TO","U.Garden","LV","Yes",TRUE,NA,59,NA,NA,NA,NA
"TO104",8,"TO","U.Garden","LV","Yes",TRUE,NA,NA,NA,NA,NA,NA
"TO104",9,"TO","U.Garden","LV","Yes",TRUE,NA,NA,NA,NA,NA,NA
"TO104",10,"TO","U.Garden","LV","Yes",TRUE,NA,NA,NA,NA,NA,NA
"TO104",11,"TO","U.Garden","LV","Yes",TRUE,NA,NA,NA,NA,NA,NA
"TO104",12,"TO","U.Garden","LV","Yes",FALSE,NA,NA,NA,NA,NA,NA
"TO104",13,"TO","U.Garden","LV","Yes",FALSE,NA,NA,NA,NA,NA,NA
"TO104",14,"TO","U.Garden","LV","Yes",FALSE,NA,NA,NA,NA,NA,NA
"TO104",15,"TO","U.Garden","LV","Yes",FALSE,NA,NA,NA,NA,NA,NA
"TO104",16,"TO","U.Garden","LV","Yes",FALSE,NA,NA,NA,NA,NA,NA
"TO104",17,"TO","U.Garden","LV","Yes",FALSE,NA,NA,NA,NA,NA,NA
"TO104",18,"TO","U.Garden","LV","Yes",FALSE,NA,NA,NA,NA,NA,NA
"TO104",19,"TO","U.Garden","LV","Yes",FALSE,NA,NA,NA,NA,NA,NA
"TO104",20,"TO","U.Garden","LV","Yes",FALSE,NA,NA,NA,NA,NA,NA
"TO104",21,"TO","U.Garden","LV","Yes",FALSE,NA,NA,NA,NA,NA,NA
"TO104",22,"TO","U.Garden","LV","Yes",FALSE,NA,NA,NA,NA,NA,NA
"TO104",23,"TO","U.Garden","LV","Yes",FALSE,NA,NA,NA,NA,NA,NA
"TO104",24,"TO","U.Garden","LV","Yes",FALSE,NA,NA,NA,NA,NA,NA
"TO105",1,"TO","U.Garden","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO105",2,"TO","U.Garden","LV","No",TRUE,0,NA,NA,NA,NA,NA
"TO105",3,"TO","U.Garden","LV","No",TRUE,NA,NA,NA,7.5,4.05,2.9
"TO105",4,"TO","U.Garden","LV","No",TRUE,0,NA,NA,NA,NA,NA
"TO105",5,"TO","U.Garden","LV","No",TRUE,1,NA,NA,NA,NA,NA
"TO105",6,"TO","U.Garden","LV","No",TRUE,17,NA,0,5.85,3,3.85
"TO105",7,"TO","U.Garden","LV","No",TRUE,NA,10,NA,NA,NA,NA
"TO105",8,"TO","U.Garden","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO105",9,"TO","U.Garden","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO105",10,"TO","U.Garden","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO105",11,"TO","U.Garden","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO105",12,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO105",13,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO105",14,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO105",15,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO105",16,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO105",17,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO105",18,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO105",19,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO105",20,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO105",21,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO105",22,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO105",23,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO105",24,"TO","U.Garden","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO106",1,"TO","U.Garden","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO106",2,"TO","U.Garden","LV","No",TRUE,4,NA,NA,NA,NA,NA
